,ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,IOC.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBILIFE.NS,SBIN.NS,SHREECEM.NS,SUNPHARMA.NS,TATACONSUM.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,ULTRACEMCO.NS,UPL.NS,WIPRO.NS
LT.NS,0.3193971496487539,0.42442634889943737,0.24185149039599077,0.2865120707060986,0.3915841843702043,0.2895301330212832,0.3765791553876348,0.35966799602680405,0.28672595769397685,0.40890301290167275,0.18700661053692974,0.1819765512210356,0.334426003440926,0.22265000187398293,0.2283317569616541,0.3465099142245846,0.4298810181393713,0.31935620567870726,0.40219522531716306,0.34320388895109993,0.37137263765657097,0.1580288139993737,0.4011176917945443,0.33457369131545667,0.31857454292376974,0.4052706587601973,0.2561259800719098,0.4205544597351371,0.3359152128144566,1.0,0.36067858262033187,0.34193281276672444,0.18770451837776675,0.3945087564204039,0.26951399154300437,0.32570723649215955,0.410134092251814,0.3558886145993368,0.4483664675117572,0.32238912148430415,0.25236597532875515,0.27349476941274165,0.43175809084056127,0.31642563842851046,0.319351224552213,0.35822947314403936,0.4375044888437599,0.3859284889392368,0.35909764621559204
M&M.NS,0.29527804414343645,0.34936802997545213,0.23328577977915785,0.24535481131393097,0.3280256326679102,0.40021595456752923,0.38268277804343775,0.37307246126108157,0.2803207389354649,0.31572853299724035,0.21073768092999248,0.16479027485542586,0.21019990366120572,0.19076135742520045,0.22850176739254432,0.4443426667852522,0.38200406689261596,0.20624850853420518,0.3534921519962265,0.4315193810042511,0.24018420557354891,0.2264704263860143,0.35307641329044664,0.35420024482085816,0.25055673938690975,0.30796053237302257,0.2321530121818377,0.3386332266920073,0.3143285243803179,0.36067858262033187,1.0,0.46205952043349635,0.24574631496733532,0.27722723665819243,0.17489319839486756,0.23282242550969523,0.3430955279591072,0.29797879796987276,0.3452208766502512,0.27392943225476607,0.25281930366312827,0.27293044942559963,0.31588370667233,0.2274808622529848,0.2390442921624829,0.3593249025021623,0.40097592721709996,0.29445974156555826,0.26501250178608093
MARUTI.NS,0.260240413658094,0.30722602538748794,0.18269218163562118,0.31610780265549204,0.33852124944589423,0.4327908054623306,0.33477436910833963,0.34627780678176473,0.28401392513401624,0.25614828718373184,0.21614089034554246,0.10627703156560007,0.1744523052216157,0.15282668868238697,0.1502433118075106,0.4999979256744851,0.3399417334830005,0.16371344037264285,0.3056485224923471,0.444301677406384,0.21959254158636551,0.2694329300942104,0.3107210124406419,0.3264501000671026,0.15490975840460963,0.25317219543093383,0.22416374424754987,0.27461988936754866,0.29871886343518644,0.34193281276672444,0.46205952043349635,1.0,0.23342418452627414,0.24595978023925932,0.11836088308831044,0.1862828723779391,0.29851055437855845,0.2977989062334668,0.34524620749468354,0.28614496603310285,0.17787007684473038,0.2853896272227167,0.2436276266616888,0.19213163513953713,0.1713980637741225,0.3547303226673496,0.3451467975505886,0.2727576742482166,0.1762112805277623
NESTLEIND.NS,0.1146412377270072,0.15001720229177629,0.22293106221214204,0.3459296997180172,0.20160009550832084,0.2519351646943978,0.2531839183526717,0.2600621300969626,0.16645318214146826,0.1553836613515679,0.497404159239743,0.13786986783850164,0.08273159828955028,0.15552252340631897,0.17763592997370803,0.2439474893190338,0.2610312004326118,0.17675594860852675,0.18254210472987034,0.246522074511947,0.1341536480898328,0.5035585790884368,0.17111852910824693,0.14206365664425302,0.15213383781242062,0.10335519716715902,0.2918852926322167,0.18831853100118232,0.21047694687494337,0.18770451837776675,0.24574631496733532,0.23342418452627414,1.0,0.12180365091698833,0.05106333176601325,0.16855088217807176,0.23984990642965787,0.2523280055858969,0.13821299232613102,0.2367886803900023,0.15120823756160498,0.4115145734823551,0.13625424368453554,0.21851611076176466,0.13933013227924732,0.2966001029436058,0.29385217690822885,0.1933595515492257,0.18474969845052372
NTPC.NS,0.34211095786257706,0.42680520419879237,0.17688143714143198,0.1310690765150215,0.30817410172668175,0.2319895493290831,0.28713425559979944,0.2608747414867887,0.22847670112025628,0.43778425060936016,0.08926930969303094,0.1568367207878687,0.5335621913119282,0.1437281121990976,0.1841257561283897,0.23688436250502487,0.36100965891506226,0.15929417633722912,0.24927054788341324,0.2155610066311695,0.3495938469192392,0.07372320353067288,0.2882517741312823,0.267749628687693,0.1173489990075177,0.4948846952174033,0.20529399347112456,0.4027150215124985,0.2433585924654449,0.3945087564204039,0.27722723665819243,0.24595978023925932,0.12180365091698833,1.0,0.48091452731439677,0.5930923583566226,0.3528388143371465,0.26302594349344766,0.45543250427865534,0.27872126712113227,0.24119319779029177,0.21457586536906934,0.44002942838914266,0.11902774926730775,0.16031921329834406,0.26371152087209815,0.31065079380393673,0.29433517652166086,0.2096927232922284
ONGC.NS,0.22635360922256012,0.28323426503925475,0.11014346453082308,-0.014197265007850063,0.2101688275151054,0.17221474096952138,0.15579643517296762,0.1498079170814816,0.2269875742970701,0.3545727597596659,-0.028036358747352993,0.07564582805626768,0.5211303949691608,0.11171239239051879,0.12631523045012866,0.1525181836515651,0.22353612361110492,0.16097536668972875,0.12312773418751279,0.15545544199969102,0.41154335628087607,-0.0292361662230691,0.1757068246487267,0.16626851571965343,0.13450503173300404,0.43648008714406755,0.14365866086549423,0.3584490555242127,0.15451099142637442,0.26951399154300437,0.17489319839486756,0.11836088308831044,0.05106333176601325,0.48091452731439677,1.0,0.3301465943449721,0.35829573311706053,0.19226819518474228,0.3279833940507115,0.0994852917920179,0.13281362328250623,0.09125565775462319,0.4116862899782445,0.14582118943366768,0.18411265854444722,0.14846090167654802,0.15062457130787912,0.2736302009925733,0.21713640886413524
POWERGRID.NS,0.2464391281433045,0.3474695309113811,0.17940649710885218,0.12609379788229755,0.2073828220073244,0.1929044561390725,0.1911293168834533,0.14936017016741213,0.19457211486365716,0.38643811116817073,0.08417237071709656,0.16422565676055603,0.37844297761641743,0.12846239571545123,0.1490348924991245,0.17911203765657369,0.2893733109930938,0.14674781911889967,0.2109991856449228,0.20501959490539695,0.2774701139981864,0.08436079220990454,0.22131047227911527,0.20095838863346036,0.10057763498274022,0.4013795921007053,0.1574254201344611,0.31636894083469674,0.20785305940819349,0.32570723649215955,0.23282242550969523,0.1862828723779391,0.16855088217807176,0.5930923583566226,0.3301465943449721,1.0,0.2898571665672614,0.19927771223783294,0.3282802891473079,0.21657867044783297,0.21248134065045696,0.17591274463879789,0.3255573527311591,0.11829255906691251,0.14672583730106223,0.21253167702188003,0.252797412708341,0.23187026531334112,0.19147493634051013
RELIANCE.NS,0.32681447554205734,0.4140908162673312,0.20376559502669642,0.2606905178766184,0.34619278436551365,0.278879642888302,0.36930691335024274,0.3533380742472185,0.30998743302230924,0.3707209687624326,0.17141751614841724,0.12402016963452533,0.3728116182677755,0.18225718054803336,0.1961366511284622,0.32780443258223524,0.3799572563405285,0.2660649662798216,0.3537193294428475,0.29094624593063134,0.3501291592008946,0.1928994639277066,0.3307221383121141,0.3177706140370534,0.2646550776333258,0.3697917710427427,0.3019468026079466,0.3710798321232763,0.32795497636164944,0.410134092251814,0.3430955279591072,0.29851055437855845,0.23984990642965787,0.3528388143371465,0.35829573311706053,0.2898571665672614,1.0,0.3215229607929592,0.41429138648466624,0.22777307734217966,0.2334994225314218,0.28360519479508944,0.3895893039755965,0.27425559345669953,0.27097744470352664,0.31440108178490456,0.33820121306931666,0.3136155740316703,0.30128809492767006
SBILIFE.NS,0.28868336993055965,0.3326115459685265,0.21817314220572237,0.2427835101936167,0.29746167122933725,0.24853205518075946,0.4016768625643099,0.3345473951433328,0.26844505155357656,0.28439625899380827,0.16691421104444693,0.16132988724505287,0.2372067018471739,0.1538138873427955,0.1672918034684455,0.3066533847338989,0.3438129879762711,0.23337191397663837,0.297697953496803,0.26091175114271176,0.2839313331461419,0.26362405849647547,0.29683968314815334,0.28675609344752656,0.23736432008649153,0.27060748815480834,0.18405223472176543,0.31163942321857396,0.2915894796630479,0.3558886145993368,0.29797879796987276,0.2977989062334668,0.2523280055858969,0.26302594349344766,0.19226819518474228,0.19927771223783294,0.3215229607929592,1.0,0.3347777840790224,0.2580531505012964,0.22081794434397212,0.2452850534117869,0.31745655394184225,0.24762236245038988,0.23522747240777345,0.3270785106275225,0.33504912756488786,0.2885338968718509,0.268951511645635
SBIN.NS,0.4254904695638325,0.4962015399322285,0.20702411427518896,0.20976540176606095,0.544803126791907,0.2571385434810558,0.4370366395114482,0.42315098582093874,0.2715098622637594,0.4457672148818699,0.12273665045003464,0.09970460832803416,0.3705730403693677,0.14964258832362204,0.19668638242933853,0.35193604897825626,0.44302469701911307,0.19215551815015944,0.4108449234828135,0.29804484323759345,0.3526634619271997,0.12002684662370283,0.5249786096841362,0.4434389916349452,0.1909038953542481,0.46278438221929946,0.2741508552679585,0.4126429736994116,0.38358139857677265,0.4483664675117572,0.3452208766502512,0.34524620749468354,0.13821299232613102,0.45543250427865534,0.3279833940507115,0.3282802891473079,0.41429138648466624,0.3347777840790224,1.0,0.2794203533261947,0.1690133891826776,0.244137093068523,0.4259565186703252,0.20856757187044878,0.20163223706937156,0.31575479574236326,0.39347800741590594,0.33379710565760384,0.2655714039210558
SHREECEM.NS,0.25800493778891376,0.3168981864808225,0.2002820314695629,0.2782335836298214,0.2856659005542781,0.23593518416900583,0.3104623774365355,0.29410232029844524,0.21197771685921601,0.27485608085756114,0.22966432981123813,0.13691498917207034,0.18403899693583342,0.1922404840921807,0.15739284638772505,0.3112030871879782,0.4841701265791272,0.20857929990192953,0.284125846599359,0.2728287439359302,0.22282396716369482,0.21060345360375457,0.3178988401914983,0.22193321439857872,0.20633349132482512,0.25635700839947373,0.21336257504435593,0.32702346156164513,0.25765837844268835,0.32238912148430415,0.27392943225476607,0.28614496603310285,0.2367886803900023,0.27872126712113227,0.0994852917920179,0.21657867044783297,0.22777307734217966,0.2580531505012964,0.2794203533261947,1.0,0.19347638511217435,0.28010060341257925,0.3019943887390393,0.21102452899892607,0.2158708939193733,0.29574441968853915,0.598340913132214,0.2908381088695425,0.24408345055497857
SUNPHARMA.NS,0.19861759397444823,0.24943915677054274,0.2427430391577533,0.18094419107537246,0.11906446876322085,0.22446400883647596,0.20792565403961288,0.18362782418135332,0.22966927597358547,0.22412485021074907,0.1638132302948319,0.3905817475095182,0.231557082955989,0.32620212012939165,0.3803295274463074,0.1960274762149894,0.2823092494798823,0.21104686238518147,0.1605730893828176,0.22285205608464898,0.2714169776102801,0.14304795464071557,0.20338871342287648,0.1786370481119462,0.20089216606183216,0.23276224374280544,0.19525977977158313,0.25270459816058544,0.19736349343808682,0.25236597532875515,0.25281930366312827,0.17787007684473038,0.15120823756160498,0.24119319779029177,0.13281362328250623,0.21248134065045696,0.2334994225314218,0.22081794434397212,0.1690133891826776,0.19347638511217435,1.0,0.20746580882869395,0.28335063806251454,0.21755976161867696,0.24821487815306464,0.25206529834943897,0.23663692811049467,0.22956241629857257,0.21054201689437496
TATACONSUM.NS,0.228864062587281,0.2551803898679513,0.24800708299149443,0.3257068878326758,0.23287319997946637,0.2646376458591406,0.2984310696592737,0.2899449091402241,0.26235480520870547,0.25687436919370477,0.41365627939038047,0.12682248035257196,0.16525785938607146,0.20491474185797687,0.1683545052973503,0.30042862675098747,0.3637992453746119,0.2248932666190688,0.25336956505313724,0.2899383682884552,0.1906925455178374,0.39715050921216977,0.24187103582158423,0.23990393709897945,0.2693147000994988,0.22588102221294207,0.31795584781331737,0.2618488234093282,0.24934568475427876,0.27349476941274165,0.27293044942559963,0.2853896272227167,0.4115145734823551,0.21457586536906934,0.09125565775462319,0.17591274463879789,0.28360519479508944,0.2452850534117869,0.244137093068523,0.28010060341257925,0.20746580882869395,1.0,0.2222037554580437,0.275231505416879,0.2526931013654865,0.3625161394122728,0.3273899632954289,0.29481093906174577,0.26053466403807574
TATASTEEL.NS,0.3058014442485799,0.3856564853534562,0.21744778276701127,0.13968584865023131,0.3493401904087655,0.27308237666824925,0.3870859641759221,0.33303164544553915,0.2740233045892588,0.3752944002466819,0.11402654199385501,0.1631620249615407,0.5002091694337617,0.26346589501585044,0.2058558084978343,0.28659774962773193,0.4598505468234776,0.2716451134220333,0.3154246162454315,0.31158386700047036,0.7122873325947225,0.07527511054433675,0.3532475790910962,0.34255129459366607,0.22541011411075573,0.40603967309406536,0.2552427352397321,0.7835143975231565,0.26106628520558495,0.43175809084056127,0.31588370667233,0.2436276266616888,0.13625424368453554,0.44002942838914266,0.4116862899782445,0.3255573527311591,0.3895893039755965,0.31745655394184225,0.4259565186703252,0.3019943887390393,0.28335063806251454,0.2222037554580437,1.0,0.24186605382326842,0.27691635105835516,0.3085958659088663,0.39808778728019206,0.4438468945369504,0.3139721675262998
TCS.NS,0.16716383447434874,0.20729216112381896,0.1913111605747838,0.24435217843298576,0.19896731150988717,0.15535373851100168,0.2906390767544788,0.2647972326968936,0.24435233495954437,0.23082860905132274,0.17409758980272233,0.1337079911339097,0.16692952274403966,0.21345561456749199,0.19611011820625607,0.17815664330546696,0.2550546791675094,0.6640976955374581,0.2342967801364894,0.21573289302813223,0.24246122152532518,0.2207127678809347,0.22054553077339673,0.19389271349281215,0.7249707481155578,0.21333903911105262,0.16811138510548645,0.25096479348550366,0.18281080326156993,0.31642563842851046,0.2274808622529848,0.19213163513953713,0.21851611076176466,0.11902774926730775,0.14582118943366768,0.11829255906691251,0.27425559345669953,0.24762236245038988,0.20856757187044878,0.21102452899892607,0.21755976161867696,0.275231505416879,0.24186605382326842,1.0,0.6230394235002875,0.2500357030331906,0.25712610249713314,0.23666436525584647,0.6202369770296202
TECHM.NS,0.18310110605873073,0.2236138062873583,0.2465997247528097,0.16352282694912817,0.18671643117938755,0.16342284172356397,0.2883628351254518,0.2487148003449665,0.25968311720567305,0.2171588066764846,0.1092930778367096,0.11538613992115339,0.1852111278134426,0.23890852774490093,0.18479421391829326,0.19061689187437933,0.26492102827762964,0.6148141256320908,0.24967065341696867,0.23265913625352258,0.2734790713400743,0.11890827778830701,0.22489318380582088,0.1636179012813801,0.6736679359701216,0.20198070453848127,0.1842632728414682,0.28214832943831086,0.22049695393774518,0.319351224552213,0.2390442921624829,0.1713980637741225,0.13933013227924732,0.16031921329834406,0.18411265854444722,0.14672583730106223,0.27097744470352664,0.23522747240777345,0.20163223706937156,0.2158708939193733,0.24821487815306464,0.2526931013654865,0.27691635105835516,0.6230394235002875,1.0,0.22536055571920244,0.23242581471055218,0.2649386980856228,0.6209797670960331
TITAN.NS,0.2612654034565642,0.3304522587045012,0.26785428551335844,0.3321745691267087,0.27902628737217505,0.30777037490337095,0.38970821976123565,0.37887424640807854,0.2695460935015133,0.29470325153126636,0.23557095383264803,0.14082730790792758,0.21901486655706898,0.1779538633751077,0.1783482228477575,0.3537855897502768,0.3788689726084962,0.23741916950234407,0.2811769348325426,0.34111918525981794,0.2784272400389023,0.27714175489464943,0.27340572425717247,0.2635904972608562,0.24803193538969454,0.27348530266505244,0.277188835603185,0.3316729057160418,0.28481881637022965,0.35822947314403936,0.3593249025021623,0.3547303226673496,0.2966001029436058,0.26371152087209815,0.14846090167654802,0.21253167702188003,0.31440108178490456,0.3270785106275225,0.31575479574236326,0.29574441968853915,0.25206529834943897,0.3625161394122728,0.3085958659088663,0.2500357030331906,0.22536055571920244,1.0,0.36354332221897967,0.32901583107724824,0.27411080656028336
ULTRACEMCO.NS,0.2983973662350221,0.37475996689789565,0.25425892151847346,0.35535651760497095,0.3732382614379931,0.3003972503151542,0.4045030683470599,0.3882189884893143,0.26241742662345274,0.3575376565568992,0.25398587840746145,0.17162743779190648,0.20261465414640517,0.24495269794929486,0.23701714113000963,0.3530678809587265,0.6357277697049443,0.22044130505383577,0.3857680238976332,0.34032356344004755,0.28047575071599246,0.2594890416901484,0.398683362388077,0.3097462104875953,0.2348626167880608,0.32581178867391897,0.24362854135019138,0.4190755849596347,0.32186292621742674,0.4375044888437599,0.40097592721709996,0.3451467975505886,0.29385217690822885,0.31065079380393673,0.15062457130787912,0.252797412708341,0.33820121306931666,0.33504912756488786,0.39347800741590594,0.598340913132214,0.23663692811049467,0.3273899632954289,0.39808778728019206,0.25712610249713314,0.23242581471055218,0.36354332221897967,1.0,0.31267016332894376,0.2828507407343333
UPL.NS,0.30476423415915926,0.3406523655589904,0.21963987719653433,0.2578691055264787,0.2838530396029624,0.2805653935763019,0.322347233664295,0.3153804045542433,0.25598701693748793,0.30745202034129976,0.155046213787634,0.18697499522543382,0.3329105886227896,0.2532184901483223,0.18979311881516542,0.30198820148359296,0.3492753130740059,0.24143634229311145,0.29355122801167327,0.30606233396926547,0.3824449547746462,0.13050132039509094,0.2844131209727536,0.31017682558950616,0.24075847385057017,0.3393705307774971,0.23198585755577175,0.4105710164307542,0.22105696166756994,0.3859284889392368,0.29445974156555826,0.2727576742482166,0.1933595515492257,0.29433517652166086,0.2736302009925733,0.23187026531334112,0.3136155740316703,0.2885338968718509,0.33379710565760384,0.2908381088695425,0.22956241629857257,0.29481093906174577,0.4438468945369504,0.23666436525584647,0.2649386980856228,0.32901583107724824,0.31267016332894376,1.0,0.30553535507858925
WIPRO.NS,0.2059760780216965,0.2604559236541773,0.24502934191967912,0.19206460972273512,0.22225375165752642,0.18642811842913407,0.31268868709279407,0.28034683901137847,0.2500580510427798,0.2538224835125318,0.14557701124343625,0.13807878738996882,0.2131960867657161,0.2717661075015243,0.22832179808006978,0.2221455878771563,0.3065686098282236,0.5902016270899907,0.2815484553809275,0.2388146073168086,0.3202589212811061,0.13588826677982266,0.2570940830892864,0.23079626866810773,0.6404818162170856,0.2598465499415791,0.18343876135490916,0.322870147789595,0.2471003686455163,0.35909764621559204,0.26501250178608093,0.1762112805277623,0.18474969845052372,0.2096927232922284,0.21713640886413524,0.19147493634051013,0.30128809492767006,0.268951511645635,0.2655714039210558,0.24408345055497857,0.21054201689437496,0.26053466403807574,0.3139721675262998,0.6202369770296202,0.6209797670960331,0.27411080656028336,0.2828507407343333,0.30553535507858925,1.0
