Date,ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,IOC.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBILIFE.NS,SBIN.NS,SHREECEM.NS,SUNPHARMA.NS,TATACONSUM.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,ULTRACEMCO.NS,UPL.NS,WIPRO.NS
2021-05-21,1311.9132080078125,746.6758422851562,3205.833251953125,2711.187255859375,727.8609619140625,3607.71484375,1123.986328125,551.66552734375,509.3658752441406,164.04750061035156,3223.523681640625,892.7896118164062,97.12262725830078,3957.654296875,1011.0077514648438,2404.763916015625,1332.4390869140625,759.6875,709.1029663085938,2428.916015625,376.1838073730469,2172.337890625,621.3696899414062,981.1553955078125,1192.3936767578125,51.3161506652832,164.3367462158203,660.9304809570312,350.0675354003906,1345.6478271484375,781.2755737304688,6531.41748046875,831.636962890625,94.05767059326172,82.5235595703125,99.10664367675781,908.0188598632812,960.2877807617188,370.19390869140625,27062.541015625,657.1229858398438,625.03955078125,95.82427978515625,2707.99609375,822.9779052734375,1514.78955078125,6458.3046875,740.8181762695312,236.84156799316406
2021-05-24,1303.633544921875,744.1033325195312,3219.01171875,2698.457275390625,738.068359375,3622.36279296875,1114.1734619140625,548.8395385742188,505.38458251953125,168.24609375,3170.373291015625,896.9795532226562,98.24427795410156,3974.4365234375,1021.8029174804688,2432.317138671875,1331.37060546875,761.4425048828125,715.0938720703125,2442.431396484375,375.7012939453125,2148.7041015625,626.10888671875,970.2911987304688,1186.7156982421875,53.8499755859375,166.26271057128906,645.07470703125,349.9380187988281,1369.5611572265625,772.7373657226562,6586.00048828125,825.135009765625,94.0993423461914,82.74312591552734,100.43268585205078,900.3557739257812,953.6001586914062,380.205322265625,26363.703125,657.6466064453125,615.8038940429688,94.00782012939453,2708.87548828125,825.6637573242188,1497.4591064453125,6385.13623046875,749.8427734375,237.8578643798828
2021-05-25,1279.6417236328125,741.6281127929688,3158.354248046875,2789.580078125,728.5081787109375,3629.183837890625,1135.0313720703125,550.3823852539062,504.7130126953125,168.79763793945312,3239.02392578125,901.1694946289062,97.28759002685547,3975.06689453125,1029.3712158203125,2502.72607421875,1335.4013671875,767.8095092773438,700.4126586914062,2467.0625,377.534912109375,2155.60107421875,628.9620971679688,959.8133544921875,1198.6441650390625,54.2681770324707,165.79103088378906,663.3917236328125,348.64349365234375,1376.8680419921875,773.9298095703125,6624.52880859375,832.5401000976562,94.43273162841797,83.87759399414062,101.25875854492188,890.1536254882812,956.374267578125,380.482177734375,26493.125,662.5482788085938,625.280029296875,95.14418029785156,2750.8359375,833.1759033203125,1545.117919921875,6379.49267578125,756.7774658203125,239.08201599121094
2021-05-26,1319.5947265625,736.094970703125,3142.51171875,2815.614990234375,732.0433959960938,3643.35009765625,1187.967529296875,565.3206787109375,504.3772888183594,168.0148162841797,3216.893798828125,910.3679809570312,96.1329345703125,3975.794677734375,1024.3321533203125,2510.781982421875,1368.9102783203125,772.0543823242188,699.5128784179688,2496.53564453125,367.69122314453125,2164.751220703125,631.0899047851562,964.207275390625,1230.027587890625,55.104591369628906,165.5552215576172,645.7846069335938,346.681640625,1397.697265625,783.422119140625,6741.93798828125,833.7378540039062,92.59909057617188,82.96269989013672,98.08492279052734,893.2822265625,962.7646484375,381.5894470214844,26528.349609375,669.8771362304688,617.53564453125,93.15985107421875,2790.14599609375,845.89208984375,1558.7064208984375,6403.13623046875,771.9290771484375,243.56292724609375
2021-05-27,1322.5872802734375,729.3971557617188,3157.712890625,2823.032958984375,747.2300415039062,3713.134033203125,1186.2113037109375,556.6075439453125,498.6691589355469,166.46705627441406,3215.62255859375,907.6709594726562,95.3741683959961,3956.975830078125,1021.1633911132812,2482.704833984375,1376.437744140625,769.2789916992188,702.1649780273438,2518.934814453125,372.371826171875,2139.3701171875,630.8480834960938,972.319091796875,1234.4290771484375,54.24358367919922,165.98756408691406,645.4532470703125,353.9712219238281,1407.1392822265625,790.481689453125,6679.25634765625,843.50048828125,91.93230438232422,81.86482238769531,99.25880432128906,896.0255737304688,973.0188598632812,392.3391418457031,27496.951171875,665.7844848632812,623.9331665039062,94.40813446044922,2809.13916015625,855.9641723632812,1569.83349609375,6492.9921875,778.7212524414062,249.86854553222656
2021-05-28,1299.4434814453125,753.4223022460938,3108.70361328125,2814.75341796875,736.773681640625,3672.383056640625,1168.6907958984375,549.6085815429688,502.3146667480469,167.76576232910156,3223.90966796875,899.9654541015625,96.92469024658203,3996.79541015625,1006.7633056640625,2515.501708984375,1423.35009765625,769.4012451171875,712.015625,2519.1455078125,374.2054138183594,2135.047607421875,621.9500122070312,984.390380859375,1236.8944091796875,54.04677963256836,167.3632354736328,652.9788818359375,358.651611328125,1402.6318359375,806.9380493164062,6680.310546875,832.2216186523438,90.80711364746094,82.23078918457031,98.01969909667969,949.8477783203125,967.8175048828125,389.4325256347656,27094.33203125,637.4683837890625,630.09033203125,94.99784088134766,2776.983642578125,861.3779907226562,1552.8475341796875,6420.26123046875,771.0741577148438,248.85223388671875
2021-05-31,1313.1104736328125,747.0155639648438,3127.853271484375,2849.977294921875,747.57861328125,3666.52392578125,1177.979736328125,551.2933959960938,513.1553344726562,167.9436492919922,3246.887451171875,914.4134521484375,97.45252990722656,4068.336181640625,1028.9739990234375,2551.44482421875,1428.9349365234375,771.5645751953125,717.8881225585938,2532.57666015625,380.4783935546875,2151.9228515625,641.0035400390625,978.2581787109375,1240.1861572265625,53.751583099365234,170.27186584472656,672.9526977539062,360.035888671875,1392.7628173828125,770.7816772460938,6791.77685546875,841.0693969726562,92.0989990234375,83.18226623535156,98.10665130615234,979.547607421875,966.6285400390625,391.5548095703125,27018.798828125,636.0881958007812,638.6524047851562,96.90467834472656,2790.72021484375,857.5169677734375,1571.802734375,6526.80322265625,774.3040161132812,249.013916015625
2021-06-01,1412.8182373046875,774.82666015625,3197.986328125,2805.46875,742.0516357421875,3706.8818359375,1180.3345947265625,566.6577758789062,511.236572265625,167.5344696044922,3245.851318359375,911.6201782226562,97.38655853271484,4093.65380859375,1030.3985595703125,2541.5771484375,1403.050537109375,776.0542602539062,715.9227294921875,2506.68310546875,380.9126892089844,2168.705810546875,628.7686767578125,975.4093017578125,1234.35791015625,54.071380615234375,169.2106170654297,657.427978515625,357.90478515625,1399.3580322265625,769.20751953125,6796.42529296875,844.0614013671875,91.84894561767578,86.07335662841797,97.56317138671875,983.447021484375,957.3650512695312,399.1210632324219,27063.03125,638.705810546875,640.5283813476562,94.77400207519531,2785.28759765625,864.9451904296875,1567.027099609375,6423.03466796875,774.9689331054688,250.74624633789062
2021-06-02,1543.0020751953125,787.7372436523438,3231.350341796875,2779.337890625,733.935546875,3755.939453125,1179.7059326171875,568.9940795898438,507.9747619628906,168.88656616210938,3272.690185546875,919.566650390625,98.37625885009766,4087.9794921875,1029.59423828125,2552.970458984375,1400.8165283203125,770.3809204101562,712.2760620117188,2503.1875,384.86944580078125,2169.165283203125,627.0760498046875,992.7437744140625,1226.750244140625,54.538795471191406,164.2974395751953,668.3613891601562,355.1363220214844,1395.94189453125,769.1121826171875,6886.08740234375,839.0706176757812,92.64076232910156,86.1831283569336,98.88924407958984,998.1155395507812,975.2976684570312,403.4578552246094,27328.291015625,644.7973022460938,647.9842529296875,96.7669448852539,2764.484130859375,853.5720825195312,1561.414306640625,6416.0771484375,795.6777954101562,250.8386688232422
2021-06-03,1579.263916015625,801.1329956054688,3381.437255859375,2809.632568359375,747.52880859375,3736.96337890625,1179.331787109375,578.08935546875,510.42120361328125,168.6197052001953,3292.466064453125,913.3538818359375,98.34326171875,4105.3916015625,1023.8184814453125,2638.7763671875,1416.8426513671875,766.8709106445312,720.114013671875,2533.29296875,385.2554931640625,2173.2578125,628.9136962890625,971.2568969726562,1236.538330078125,55.325992584228516,164.3367462158203,675.9817504882812,361.3304748535156,1433.7098388671875,765.1530151367188,6909.8564453125,846.0053100585938,93.18252563476562,89.65973663330078,98.38926696777344,1001.9243774414062,977.7249755859375,409.417724609375,27773.328125,642.9412841796875,654.1893920898438,96.5904541015625,2774.907958984375,851.3897705078125,1665.2984619140625,6462.294921875,798.1951904296875,249.013916015625
2021-06-04,1696.828369140625,809.4326171875,3336.524658203125,2799.6298828125,738.9644775390625,3716.587890625,1212.8363037109375,587.0963134765625,511.04473876953125,170.16749572753906,3285.92138671875,911.572021484375,101.01547241210938,4133.91015625,1018.4791259765625,2616.705078125,1460.064208984375,764.5036010742188,710.8316650390625,2567.018310546875,381.2504577636719,2153.76220703125,621.6114501953125,974.6851196289062,1232.97900390625,56.38380432128906,164.10089111328125,682.7028198242188,360.73291015625,1459.0465087890625,767.585693359375,6914.84130859375,828.295654296875,93.14085388183594,91.81889343261719,98.32403564453125,993.2411499023438,980.0037841796875,403.7837829589844,27582.775390625,641.4659423828125,660.875732421875,96.4785385131836,2777.116455078125,855.460693359375,1653.77783203125,6484.283203125,794.3953857421875,250.0071258544922
